id,age,city,channel,score,flag,region,sku,qty,price,day,note
4359,27,guangzhou,web,19.67,false,shanghai,SKU-039,8,28.90,2026-01-20,ok
4360,28,chengdu,app,20.00,true,shenzhen,SKU-000,1,9.90,2026-01-21,ok
4361,29,hangzhou,retail,20.33,false,shenzhen,SKU-001,2,10.90,2026-01-22,ok
4362,30,beijing,web,20.67,true,guangzhou,SKU-002,3,11.90,2026-01-23,ok
4363,31,shanghai,app,21.00,false,guangzhou,SKU-003,4,12.90,2026-01-24,ok
4364,32,shenzhen,retail,21.33,true,chengdu,SKU-004,5,13.90,2026-01-25,ok
4365,33,guangzhou,web,21.67,false,chengdu,SKU-005,6,14.90,2026-01-26,ok
4366,34,chengdu,app,22.00,true,hangzhou,SKU-006,7,15.90,2026-01-27,ok
4367,35,hangzhou,retail,22.33,false,hangzhou,SKU-007,8,16.90,2026-01-28,ok
4368,36,beijing,web,22.67,true,beijing,SKU-008,1,17.90,2026-01-01,ok
4369,37,shanghai,app,23.00,false,beijing,SKU-009,2,18.90,2026-01-02,ok
4370,38,shenzhen,retail,23.33,true,shanghai,SKU-010,3,19.90,2026-01-03,ok
4371,39,guangzhou,web,23.67,false,shanghai,SKU-011,4,20.90,2026-01-04,ok
4372,40,chengdu,app,24.00,true,shenzhen,SKU-012,5,21.90,2026-01-05,ok
4373,41,hangzhou,retail,24.33,false,shenzhen,SKU-013,6,22.90,2026-01-06,ok
4374,42,beijing,web,24.67,true,guangzhou,SKU-014,7,23.90,2026-01-07,ok
4375,43,shanghai,app,25.00,false,guangzhou,SKU-015,8,24.90,2026-01-08,ok
4376,44,shenzhen,retail,25.33,true,chengdu,SKU-016,1,25.90,2026-01-09,ok
4377,45,guangzhou,web,25.67,false,chengdu,SKU-017,2,26.90,2026-01-10,ok
4378,46,chengdu,app,26.00,true,hangzhou,SKU-018,3,27.90,2026-01-11,ok
4379,47,hangzhou,retail,26.33,false,hangzhou,SKU-019,4,28.90,2026-01-12,ok
4380,48,beijing,web,26.67,true,beijing,SKU-020,5,9.90,2026-01-13,ok
4381,49,shanghai,app,27.00,false,beijing,SKU-021,6,10.90,2026-01-14,ok
4382,50,shenzhen,retail,27.33,true,shanghai,SKU-022,7,11.90,2026-01-15,ok
4383,51,guangzhou,web,27.67,false,shanghai,SKU-023,8,12.90,2026-01-16,ok
4384,52,chengdu,app,28.00,true,shenzhen,SKU-024,1,13.90,2026-01-17,ok
4385,53,hangzhou,retail,28.33,false,shenzhen,SKU-025,2,14.90,2026-01-18,ok
4386,54,beijing,web,28.67,true,guangzhou,SKU-026,3,15.90,2026-01-19,ok
4387,55,shanghai,app,29.00,false,guangzhou,SKU-027,4,16.90,2026-01-20,ok
4388,56,shenzhen,retail,29.33,true,chengdu,SKU-028,5,17.90,2026-01-21,ok
4389,57,guangzhou,web,29.67,false,chengdu,SKU-029,6,18.90,2026-01-22,ok
4390,58,chengdu,app,30.00,true,hangzhou,SKU-030,7,19.90,2026-01-23,ok
4391,59,hangzhou,retail,30.33,false,hangzhou,SKU-031,8,20.90,2026-01-24,ok
4392,60,beijing,web,30.67,true,beijing,SKU-032,1,21.90,2026-01-25,ok
4393,61,shanghai,app,31.00,false,beijing,SKU-033,2,22.90,2026-01-26,ok
4394,62,shenzhen,retail,31.33,true,shanghai,SKU-034,3,23.90,2026-01-27,ok
4395,63,guangzhou,web,31.67,false,shanghai,SKU-035,4,24.90,2026-01-28,ok
4396,64,chengdu,app,32.00,true,shenzhen,SKU-036,5,25.90,2026-01-01,ok
4397,65,hangzhou,retail,32.33,false,shenzhen,SKU-037,6,26.90,2026-01-02,ok
4398,66,beijing,web,32.67,true,guangzhou,SKU-038,7,27.90,2026-01-03,ok
4399,67,shanghai,app,33.00,false,guangzhou,SKU-039,8,28.90,2026-01-04,ok
4400,18,shenzhen,retail,0.00,true,chengdu,SKU-000,1,9.90,2026-01-05,ok
4401,19,guangzhou,web,0.33,false,chengdu,SKU-001,2,10.90,2026-01-06,ok
4402,20,chengdu,app,0.67,true,hangzhou,SKU-002,3,11.90,2026-01-07,ok
4403,21,hangzhou,retail,1.00,false,hangzhou,SKU-003,4,12.90,2026-01-08,ok
4404,22,beijing,web,1.33,true,beijing,SKU-004,5,13.90,2026-01-09,ok
4405,23,shanghai,app,1.67,false,beijing,SKU-005,6,14.90,2026-01-10,ok
4406,24,shenzhen,retail,2.00,true,shanghai,SKU-006,7,15.90,2026-01-11,ok
4407,25,guangzhou,web,2.33,false,shanghai,SKU-007,8,16.90,2026-01-12,ok
4408,26,chengdu,app,2.67,true,shenzhen,SKU-008,1,17.90,2026-01-13,ok
4409,27,hangzhou,retail,3.00,false,shenzhen,SKU-009,2,18.90,2026-01-14,ok
4410,28,beijing,web,3.33,true,guangzhou,SKU-010,3,19.90,2026-01-15,ok
4411,29,shanghai,app,3.67,false,guangzhou,SKU-011,4,20.90,2026-01-16,ok
4412,30,shenzhen,retail,4.00,true,chengdu,SKU-012,5,21.90,2026-01-17,ok
4413,31,guangzhou,web,4.33,false,chengdu,SKU-013,6,22.90,2026-01-18,ok
4414,32,chengdu,app,4.67,true,hangzhou,SKU-014,7,23.90,2026-01-19,ok
4415,33,hangzhou,retail,5.00,false,hangzhou,SKU-015,8,24.90,2026-01-20,ok
4416,34,beijing,web,5.33,true,beijing,SKU-016,1,25.90,2026-01-21,ok
4417,35,shanghai,app,5.67,false,beijing,SKU-017,2,26.90,2026-01-22,ok
4418,36,shenzhen,retail,6.00,true,shanghai,SKU-018,3,27.90,2026-01-23,ok
4419,37,guangzhou,web,6.33,false,shanghai,SKU-019,4,28.90,2026-01-24,ok
4420,38,chengdu,app,6.67,true,shenzhen,SKU-020,5,9.90,2026-01-25,ok
4421,39,hangzhou,retail,7.00,false,shenzhen,SKU-021,6,10.90,2026-01-26,ok
4422,40,beijing,web,7.33,true,guangzhou,SKU-022,7,11.90,2026-01-27,ok
4423,41,shanghai,app,7.67,false,guangzhou,SKU-023,8,12.90,2026-01-28,ok
4424,42,shenzhen,retail,8.00,true,chengdu,SKU-024,1,13.90,2026-01-01,ok
4425,43,guangzhou,web,8.33,false,chengdu,SKU-025,2,14.90,2026-01-02,ok
4426,44,chengdu,app,8.67,true,hangzhou,SKU-026,3,15.90,2026-01-03,ok
4427,45,hangzhou,retail,9.00,false,hangzhou,SKU-027,4,16.90,2026-01-04,ok
4428,46,beijing,web,9.33,true,beijing,SKU-028,5,17.90,2026-01-05,ok
4429,47,shanghai,app,9.67,false,beijing,SKU-029,6,18.90,2026-01-06,ok
4430,48,shenzhen,retail,10.00,true,shanghai,SKU-030,7,19.90,2026-01-07,ok
4431,49,guangzhou,web,10.33,false,shanghai,SKU-031,8,20.90,2026-01-08,ok
4432,50,chengdu,app,10.67,true,shenzhen,SKU-032,1,21.90,2026-01-09,ok
4433,51,hangzhou,retail,11.00,false,shenzhen,SKU-033,2,22.90,2026-01-10,ok
4434,52,beijing,web,11.33,true,guangzhou,SKU-034,3,23.90,2026-01-11,ok
4435,53,shanghai,app,11.67,false,guangzhou,SKU-035,4,24.90,2026-01-12,ok
4436,54,shenzhen,retail,12.00,true,chengdu,SKU-036,5,25.90,2026-01-13,ok
4437,55,guangzhou,web,12.33,false,chengdu,SKU-037,6,26.90,2026-01-14,ok
4438,56,chengdu,app,12.67,true,hangzhou,SKU-038,7,27.90,2026-01-15,ok
4439,57,hangzhou,retail,13.00,false,hangzhou,SKU-039,8,28.90,2026-01-16,ok
4440,58,beijing,web,13.33,true,beijing,SKU-000,1,9.90,2026-01-17,ok
4441,59,shanghai,app,13.67,false,beijing,SKU-001,2,10.90,2026-01-18,ok
4442,60,shenzhen,retail,14.00,true,shanghai,SKU-002,3,11.90,2026-01-19,ok
4443,61,guangzhou,web,14.33,false,shanghai,SKU-003,4,12.90,2026-01-20,ok
4444,62,chengdu,app,14.67,true,shenzhen,SKU-004,5,13.90,2026-01-21,ok
4445,63,hangzhou,retail,15.00,false,shenzhen,SKU-005,6,14.90,2026-01-22,ok
4446,64,beijing,web,15.33,true,guangzhou,SKU-006,7,15.90,2026-01-23,ok
4447,65,shanghai,app,15.67,false,guangzhou,SKU-007,8,16.90,2026-01-24,ok
4448,66,shenzhen,retail,16.00,true,chengdu,SKU-008,1,17.90,2026-01-25,ok
4449,67,guangzhou,web,16.33,false,chengdu,SKU-009,2,18.90,2026-01-26,ok
4450,18,chengdu,app,16.67,true,hangzhou,SKU-010,3,19.90,2026-01-27,ok
4451,19,hangzhou,retail,17.00,false,hangzhou,SKU-011,4,20.90,2026-01-28,ok
4452,20,beijing,web,17.33,true,beijing,SKU-012,5,21.90,2026-01-01,ok
4453,21,shanghai,app,17.67,false,beijing,SKU-013,6,22.90,2026-01-02,ok
4454,22,shenzhen,retail,18.00,true,shanghai,SKU-014,7,23.90,2026-01-03,ok
4455,23,guangzhou,web,18.33,false,shanghai,SKU-015,8,24.90,2026-01-04,ok
4456,24,chengdu,app,18.67,true,shenzhen,SKU-016,1,25.90,2026-01-05,ok
4457,25,hangzhou,retail,19.00,false,shenzhen,SKU-017,2,26.90,2026-01-06,ok
4458,26,beijing,web,19.33,true,guangzhou,SKU-018,3,27.90,2026-01-07,ok
4459,27,shanghai,app,19.67,false,guangzhou,SKU-019,4,28.90,2026-01-08,ok
4460,28,shenzhen,retail,20.00,true,chengdu,SKU-020,5,9.90,2026-01-09,ok
4461,29,guangzhou,web,20.33,false,chengdu,SKU-021,6,10.90,2026-01-10,ok
4462,30,chengdu,app,20.67,true,hangzhou,SKU-022,7,11.90,2026-01-11,ok
4463,31,hangzhou,retail,21.00,false,hangzhou,SKU-023,8,12.90,2026-01-12,ok
4464,32,beijing,web,21.33,true,beijing,SKU-024,1,13.90,2026-01-13,ok
4465,33,shanghai,app,21.67,false,beijing,SKU-025,2,14.90,2026-01-14,ok
4466,34,shenzhen,retail,22.00,true,shanghai,SKU-026,3,15.90,2026-01-15,ok
4467,35,guangzhou,web,22.33,false,shanghai,SKU-027,4,16.90,2026-01-16,ok
4468,36,chengdu,app,22.67,true,shenzhen,SKU-028,5,17.90,2026-01-17,ok
4469,37,hangzhou,retail,23.00,false,shenzhen,SKU-029,6,18.90,2026-01-18,ok
4470,38,beijing,web,23.33,true,guangzhou,SKU-030,7,19.90,2026-01-19,ok
4471,39,shanghai,app,23.67,false,guangzhou,SKU-031,8,20.90,2026-01-20,ok
4472,40,shenzhen,retail,24.00,true,chengdu,SKU-032,1,21.90,2026-01-21,ok
4473,41,guangzhou,web,24.33,false,chengdu,SKU-033,2,22.90,2026-01-22,ok
4474,42,chengdu,app,24.67,true,hangzhou,SKU-034,3,23.90,2026-01-23,ok
4475,43,hangzhou,retail,25.00,false,hangzhou,SKU-035,4,24.90,2026-01-24,ok
4476,44,beijing,web,25.33,true,beijing,SKU-036,5,25.90,2026-01-25,ok
4477,45,shanghai,app,25.67,false,beijing,SKU-037,6,26.90,2026-01-26,ok
4478,46,shenzhen,retail,26.00,true,shanghai,SKU-038,7,27.90,2026-01-27,ok
4479,47,guangzhou,web,26.33,false,shanghai,SKU-039,8,28.90,2026-01-28,ok
4480,48,chengdu,app,26.67,true,shenzhen,SKU-000,1,9.90,2026-01-01,ok
4481,49,hangzhou,retail,27.00,false,shenzhen,SKU-001,2,10.90,2026-01-02,ok
4482,50,beijing,web,27.33,true,guangzhou,SKU-002,3,11.90,2026-01-03,ok
4483,51,shanghai,app,27.67,false,guangzhou,SKU-003,4,12.90,2026-01-04,ok
4484,52,shenzhen,retail,28.00,true,chengdu,SKU-004,5,13.90,2026-01-05,ok
4485,53,guangzhou,web,28.33,false,chengdu,SKU-005,6,14.90,2026-01-06,ok
4486,54,chengdu,app,28.67,true,hangzhou,SKU-006,7,15.90,2026-01-07,ok
4487,55,hangzhou,retail,29.00,false,hangzhou,SKU-007,8,16.90,2026-01-08,ok
4488,56,beijing,web,29.33,true,beijing,SKU-008,1,17.90,2026-01-09,ok
4489,57,shanghai,app,29.67,false,beijing,SKU-009,2,18.90,2026-01-10,ok
4490,58,shenzhen,retail,30.00,true,shanghai,SKU-010,3,19.90,2026-01-11,ok
4491,59,guangzhou,web,30.33,false,shanghai,SKU-011,4,20.90,2026-01-12,ok
4492,60,chengdu,app,30.67,true,shenzhen,SKU-012,5,21.90,2026-01-13,ok
4493,61,hangzhou,retail,31.00,false,shenzhen,SKU-013,6,22.90,2026-01-14,ok
4494,62,beijing,web,31.33,true,guangzhou,SKU-014,7,23.90,2026-01-15,ok
4495,63,shanghai,app,31.67,false,guangzhou,SKU-015,8,24.90,2026-01-16,ok
4496,64,shenzhen,retail,32.00,true,chengdu,SKU-016,1,25.90,2026-01-17,ok
4497,65,guangzhou,web,32.33,false,chengdu,SKU-017,2,26.90,2026-01-18,ok
4498,66,chengdu,app,32.67,true,hangzhou,SKU-018,3,27.90,2026-01-19,ok
4499,67,hangzhou,retail,33.00,false,hangzhou,SKU-019,4,28.90,2026-01-20,ok
4500,18,beijing,web,0.00,true,beijing,SKU-020,5,9.90,2026-01-21,ok
4501,19,shanghai,app,0.33,false,beijing,SKU-021,6,10.90,2026-01-22,ok
4502,20,shenzhen,retail,0.67,true,shanghai,SKU-022,7,11.90,2026-01-23,ok
4503,21,guangzhou,web,1.00,false,shanghai,SKU-023,8,12.90,2026-01-24,ok
4504,22,chengdu,app,1.33,true,shenzhen,SKU-024,1,13.90,2026-01-25,ok
4505,23,hangzhou,retail,1.67,false,shenzhen,SKU-025,2,14.90,2026-01-26,ok
4506,24,beijing,web,2.00,true,guangzhou,SKU-026,3,15.90,2026-01-27,ok
4507,25,shanghai,app,2.33,false,guangzhou,SKU-027,4,16.90,2026-01-28,ok
4508,26,shenzhen,retail,2.67,true,chengdu,SKU-028,5,17.90,2026-01-01,ok
4509,27,guangzhou,web,3.00,false,chengdu,SKU-029,6,18.90,2026-01-02,ok
4510,28,chengdu,app,3.33,true,hangzhou,SKU-030,7,19.90,2026-01-03,ok
4511,29,hangzhou,retail,3.67,false,hangzhou,SKU-031,8,20.90,2026-01-04,ok
4512,30,beijing,web,4.00,true,beijing,SKU-032,1,21.90,2026-01-05,ok
4513,31,shanghai,app,4.33,false,beijing,SKU-033,2,22.90,2026-01-06,ok
4514,32,shenzhen,retail,4.67,true,shanghai,SKU-034,3,23.90,2026-01-07,ok
4515,33,guangzhou,web,5.00,false,shanghai,SKU-035,4,24.90,2026-01-08,ok
4516,34,chengdu,app,5.33,true,shenzhen,SKU-036,5,25.90,2026-01-09,ok
4517,35,hangzhou,retail,5.67,false,shenzhen,SKU-037,6,26.90,2026-01-10,ok
4518,36,beijing,web,6.00,true,guangzhou,SKU-038,7,27.90,2026-01-11,ok
4519,37,shanghai,app,6.33,false,guangzhou,SKU-039,8,28.90,2026-01-12,ok
4520,38,shenzhen,retail,6.67,true,chengdu,SKU-000,1,9.90,2026-01-13,ok
4521,39,guangzhou,web,7.00,false,chengdu,SKU-001,2,10.90,2026-01-14,ok
4522,40,chengdu,app,7.33,true,hangzhou,SKU-002,3,11.90,2026-01-15,ok
4523,41,hangzhou,retail,7.67,false,hangzhou,SKU-003,4,12.90,2026-01-16,ok
4524,42,beijing,web,8.00,true,beijing,SKU-004,5,13.90,2026-01-17,ok
4525,43,shanghai,app,8.33,false,beijing,SKU-005,6,14.90,2026-01-18,ok
4526,44,shenzhen,retail,8.67,true,shanghai,SKU-006,7,15.90,2026-01-19,ok
4527,45,guangzhou,web,9.00,false,shanghai,SKU-007,8,16.90,2026-01-20,ok
4528,46,chengdu,app,9.33,true,shenzhen,SKU-008,1,17.90,2026-01-21,ok
4529,47,hangzhou,retail,9.67,false,shenzhen,SKU-009,2,18.90,2026-01-22,ok
4530,48,beijing,web,10.00,true,guangzhou,SKU-010,3,19.90,2026-01-23,ok
4531,49,shanghai,app,10.33,false,guangzhou,SKU-011,4,20.90,2026-01-24,ok
4532,50,shenzhen,retail,10.67,true,chengdu,SKU-012,5,21.90,2026-01-25,ok
4533,51,guangzhou,web,11.00,false,chengdu,SKU-013,6,22.90,2026-01-26,ok
4534,52,chengdu,app,11.33,true,hangzhou,SKU-014,7,23.90,2026-01-27,ok
4535,53,hangzhou,retail,11.67,false,hangzhou,SKU-015,8,24.90,2026-01-28,ok
4536,54,beijing,web,12.00,true,beijing,SKU-016,1,25.90,2026-01-01,ok
4537,55,shanghai,app,12.33,false,beijing,SKU-017,2,26.90,2026-01-02,ok
4538,56,shenzhen,retail,12.67,true,shanghai,SKU-018,3,27.90,2026-01-03,ok
4539,57,guangzhou,web,13.00,false,shanghai,SKU-019,4,28.90,2026-01-04,ok
4540,58,chengdu,app,13.33,true,shenzhen,SKU-020,5,9.90,2026-01-05,ok
4541,59,hangzhou,retail,13.67,false,shenzhen,SKU-021,6,10.90,2026-01-06,ok
4542,60,beijing,web,14.00,true,guangzhou,SKU-022,7,11.90,2026-01-07,ok
4543,61,shanghai,app,14.33,false,guangzhou,SKU-023,8,12.90,2026-01-08,ok
4544,62,shenzhen,retail,14.67,true,chengdu,SKU-024,1,13.90,2026-01-09,ok
4545,63,guangzhou,web,15.00,false,chengdu,SKU-025,2,14.90,2026-01-10,ok
4546,64,chengdu,app,15.33,true,hangzhou,SKU-026,3,15.90,2026-01-11,ok
4547,65,hangzhou,retail,15.67,false,hangzhou,SKU-027,4,16.90,2026-01-12,ok
4548,66,beijing,web,16.00,true,beijing,SKU-028,5,17.90,2026-01-13,ok
4549,67,shanghai,app,16.33,false,beijing,SKU-029,6,18.90,2026-01-14,ok
4550,18,shenzhen,retail,16.67,true,shanghai,SKU-030,7,19.90,2026-01-15,ok
4551,19,guangzhou,web,17.00,false,shanghai,SKU-031,8,20.90,2026-01-16,ok
4552,20,chengdu,app,17.33,true,shenzhen,SKU-032,1,21.90,2026-01-17,ok
4553,21,hangzhou,retail,17.67,false,shenzhen,SKU-033,2,22.90,2026-01-18,ok
4554,22,beijing,web,18.00,true,guangzhou,SKU-034,3,23.90,2026-01-19,ok
4555,23,shanghai,app,18.33,false,guangzhou,SKU-035,4,24.90,2026-01-20,ok
4556,24,shenzhen,retail,18.67,true,chengdu,SKU-036,5,25.90,2026-01-21,ok
4557,25,guangzhou,web,19.00,false,chengdu,SKU-037,6,26.90,2026-01-22,ok
4558,26,chengdu,app,19.33,true,hangzhou,SKU-038,7,27.90,2026-01-23,ok
4559,27,hangzhou,retail,19.67,false,hangzhou,SKU-039,8,28.90,2026-01-24,ok
4560,28,beijing,web,20.00,true,beijing,SKU-000,1,9.90,2026-01-25,ok
4561,29,shanghai,app,20.33,false,beijing,SKU-001,2,10.90,2026-01-26,ok
4562,30,shenzhen,retail,20.67,true,shanghai,SKU-002,3,11.90,2026-01-27,ok
4563,31,guangzhou,web,21.00,false,shanghai,SKU-003,4,12.90,2026-01-28,ok
4564,32,chengdu,app,21.33,true,shenzhen,SKU-004,5,13.90,2026-01-01,ok
4565,33,hangzhou,retail,21.67,false,shenzhen,SKU-005,6,14.90,2026-01-02,ok
4566,34,beijing,web,22.00,true,guangzhou,SKU-006,7,15.90,2026-01-03,ok
4567,35,shanghai,app,22.33,false,guangzhou,SKU-007,8,16.90,2026-01-04,ok
4568,36,shenzhen,retail,22.67,true,chengdu,SKU-008,1,17.90,2026-01-05,ok
4569,37,guangzhou,web,23.00,false,chengdu,SKU-009,2,18.90,2026-01-06,ok
4570,38,chengdu,app,23.33,true,hangzhou,SKU-010,3,19.90,2026-01-07,ok
4571,39,hangzhou,retail,23.67,false,hangzhou,SKU-011,4,20.90,2026-01-08,ok
4572,40,beijing,web,24.00,true,beijing,SKU-012,5,21.90,2026-01-09,ok
4573,41,shanghai,app,24.33,false,beijing,SKU-013,6,22.90,2026-01-10,ok
4574,42,shenzhen,retail,24.67,true,shanghai,SKU-014,7,23.90,2026-01-11,ok
4575,43,guangzhou,web,25.00,false,shanghai,SKU-015,8,24.90,2026-01-12,ok
4576,44,chengdu,app,25.33,true,shenzhen,SKU-016,1,25.90,2026-01-13,ok
4577,45,hangzhou,retail,25.67,false,shenzhen,SKU-017,2,26.90,2026-01-14,ok
4578,46,beijing,web,26.00,true,guangzhou,SKU-018,3,27.90,2026-01-15,ok
4579,47,shanghai,app,26.33,false,guangzhou,SKU-019,4,28.90,2026-01-16,ok
4580,48,shenzhen,retail,26.67,true,chengdu,SKU-020,5,9.90,2026-01-17,ok
4581,49,guangzhou,web,27.00,false,chengdu,SKU-021,6,10.90,2026-01-18,ok
4582,50,chengdu,app,27.33,true,hangzhou,SKU-022,7,11.90,2026-01-19,ok
4583,51,hangzhou,retail,27.67,false,hangzhou,SKU-023,8,12.90,2026-01-20,ok
4584,52,beijing,web,28.00,true,beijing,SKU-024,1,13.90,2026-01-21,ok
4585,53,shanghai,app,28.33,false,beijing,SKU-025,2,14.90,2026-01-22,ok
4586,54,shenzhen,retail,28.67,true,shanghai,SKU-026,3,15.90,2026-01-23,ok
4587,55,guangzhou,web,29.00,false,shanghai,SKU-027,4,16.90,2026-01-24,ok
4588,56,chengdu,app,29.33,true,shenzhen,SKU-028,5,17.90,2026-01-25,ok
4589,57,hangzhou,retail,29.67,false,shenzhen,SKU-029,6,18.90,2026-01-26,ok
4590,58,beijing,web,30.00,true,guangzhou,SKU-030,7,19.90,2026-01-27,ok
4591,59,shanghai,app,30.33,false,guangzhou,SKU-031,8,20.90,2026-01-28,ok
4592,60,shenzhen,retail,30.67,true,chengdu,SKU-032,1,21.90,2026-01-01,ok
4593,61,guangzhou,web,31.00,false,chengdu,SKU-033,2,22.90,2026-01-02,ok
4594,62,chengdu,app,31.33,true,hangzhou,SKU-034,3,23.90,2026-01-03,ok
4595,63,hangzhou,retail,31.67,false,hangzhou,SKU-035,4,24.90,2026-01-04,ok
4596,64,beijing,web,32.00,true,beijing,SKU-036,5,25.90,2026-01-05,ok
4597,65,shanghai,app,32.33,false,beijing,SKU-037,6,26.90,2026-01-06,ok
4598,66,shenzhen,retail,32.67,true,shanghai,SKU-038,7,27.90,2026-01-07,ok
4599,67,guangzhou,web,33.00,false,shanghai,SKU-039,8,28.90,2026-01-08,ok
4600,18,chengdu,app,0.00,true,shenzhen,SKU-000,1,9.90,2026-01-09,ok
4601,19,hangzhou,retail,0.33,false,shenzhen,SKU-001,2,10.90,2026-01-10,ok
4602,20,beijing,web,0.67,true,guangzhou,SKU-002,3,11.90,2026-01-11,ok
4603,21,shanghai,app,1.00,false,guangzhou,SKU-003,4,12.90,2026-01-12,ok
4604,22,shenzhen,retail,1.33,true,chengdu,SKU-004,5,13.90,2026-01-13,ok
4605,23,guangzhou,web,1.67,false,chengdu,SKU-005,6,14.90,2026-01-14,ok
4606,24,chengdu,app,2.00,true,hangzhou,SKU-006,7,15.90,2026-01-15,ok
4607,25,hangzhou,retail,2.33,false,hangzhou,SKU-007,8,16.90,2026-01-16,ok
4608,26,beijing,web,2.67,true,beijing,SKU-008,1,17.90,2026-01-17,ok
4609,27,shanghai,app,3.00,false,beijing,SKU-009,2,18.90,2026-01-18,ok
4610,28,shenzhen,retail,3.33,true,shanghai,SKU-010,3,19.90,2026-01-19,ok
4611,29,guangzhou,web,3.67,false,shanghai,SKU-011,4,20.90,2026-01-20,ok
4612,30,chengdu,app,4.00,true,shenzhen,SKU-012,5,21.90,2026-01-21,ok
4613,31,hangzhou,retail,4.33,false,shenzhen,SKU-013,6,22.90,2026-01-22,ok
4614,32,beijing,web,4.67,true,guangzhou,SKU-014,7,23.90,2026-01-23,ok
4615,33,shanghai,app,5.00,false,guangzhou,SKU-015,8,24.90,2026-01-24,ok
4616,34,shenzhen,retail,5.33,true,chengdu,SKU-016,1,25.90,2026-01-25,ok
4617,35,guangzhou,web,5.67,false,chengdu,SKU-017,2,26.90,2026-01-26,ok
4618,36,chengdu,app,6.00,true,hangzhou,SKU-018,3,27.90,2026-01-27,ok
4619,37,hangzhou,retail,6.33,false,hangzhou,SKU-019,4,28.90,2026-01-28,ok
4620,38,beijing,web,6.67,true,beijing,SKU-020,5,9.90,2026-01-01,ok
4621,39,shanghai,app,7.00,false,beijing,SKU-021,6,10.90,2026-01-02,ok
4622,40,shenzhen,retail,7.33,true,shanghai,SKU-022,7,11.90,2026-01-03,ok
4623,41,guangzhou,web,7.67,false,shanghai,SKU-023,8,12.90,2026-01-04,ok
4624,42,chengdu,app,8.00,true,shenzhen,SKU-024,1,13.90,2026-01-05,ok
4625,43,hangzhou,retail,8.33,false,shenzhen,SKU-025,2,14.90,2026-01-06,ok
4626,44,beijing,web,8.67,true,guangzhou,SKU-026,3,15.90,2026-01-07,ok
4627,45,shanghai,app,9.00,false,guangzhou,SKU-027,4,16.90,2026-01-08,ok
4628,46,shenzhen,retail,9.33,true,chengdu,SKU-028,5,17.90,2026-01-09,ok
4629,47,guangzhou,web,9.67,false,chengdu,SKU-029,6,18.90,2026-01-10,ok
4630,48,chengdu,app,10.00,true,hangzhou,SKU-030,7,19.90,2026-01-11,ok
4631,49,hangzhou,retail,10.33,false,hangzhou,SKU-031,8,20.90,2026-01-12,ok
4632,50,beijing,web,10.67,true,beijing,SKU-032,1,21.90,2026-01-13,ok
4633,51,shanghai,app,11.00,false,beijing,SKU-033,2,22.90,2026-01-14,ok
4634,52,shenzhen,retail,11.33,true,shanghai,SKU-034,3,23.90,2026-01-15,ok
4635,53,guangzhou,web,11.67,false,shanghai,SKU-035,4,24.90,2026-01-16,ok
4636,54,chengdu,app,12.00,true,shenzhen,SKU-036,5,25.90,2026-01-17,ok
4637,55,hangzhou,retail,12.33,false,shenzhen,SKU-037,6,26.90,2026-01-18,ok
4638,56,beijing,web,12.67,true,guangzhou,SKU-038,7,27.90,2026-01-19,ok
4639,57,shanghai,app,13.00,false,guangzhou,SKU-039,8,28.90,2026-01-20,ok
4640,58,shenzhen,retail,13.33,true,chengdu,SKU-000,1,9.90,2026-01-21,ok
4641,59,guangzhou,web,13.67,false,chengdu,SKU-001,2,10.90,2026-01-22,ok
4642,60,chengdu,app,14.00,true,hangzhou,SKU-002,3,11.90,2026-01-23,ok
4643,61,hangzhou,retail,14.33,false,hangzhou,SKU-003,4,12.90,2026-01-24,ok
4644,62,beijing,web,14.67,true,beijing,SKU-004,5,13.90,2026-01-25,ok
4645,63,shanghai,app,15.00,false,beijing,SKU-005,6,14.90,2026-01-26,ok
4646,64,shenzhen,retail,15.33,true,shanghai,SKU-006,7,15.90,2026-01-27,ok
4647,65,guangzhou,web,15.67,false,shanghai,SKU-007,8,16.90,2026-01-28,ok
4648,66,chengdu,app,16.00,true,shenzhen,SKU-008,1,17.90,2026-01-01,ok
4649,67,hangzhou,retail,16.33,false,shenzhen,SKU-009,2,18.90,2026-01-02,ok
4650,18,beijing,web,16.67,true,guangzhou,SKU-010,3,19.90,2026-01-03,ok
4651,19,shanghai,app,17.00,false,guangzhou,SKU-011,4,20.90,2026-01-04,ok
4652,20,shenzhen,retail,17.33,true,chengdu,SKU-012,5,21.90,2026-01-05,ok
4653,21,guangzhou,web,17.67,false,chengdu,SKU-013,6,22.90,2026-01-06,ok
4654,22,chengdu,app,18.00,true,hangzhou,SKU-014,7,23.90,2026-01-07,ok
4655,23,hangzhou,retail,18.33,false,hangzhou,SKU-015,8,24.90,2026-01-08,ok
4656,24,beijing,web,18.67,true,beijing,SKU-016,1,25.90,2026-01-09,ok
4657,25,shanghai,app,19.00,false,beijing,SKU-017,2,26.90,2026-01-10,ok
4658,26,shenzhen,retail,19.33,true,shanghai,SKU-018,3,27.90,2026-01-11,ok
4659,27,guangzhou,web,19.67,false,shanghai,SKU-019,4,28.90,2026-01-12,ok
4660,28,chengdu,app,20.00,true,shenzhen,SKU-020,5,9.90,2026-01-13,ok
4661,29,hangzhou,retail,20.33,false,shenzhen,SKU-021,6,10.90,2026-01-14,ok
